Episode,Reward
1045,178.5089291944105
1046,188.44502136049252
1047,174.33907337194424
1048,173.57692054148353
1049,186.04026828896028
1050,195.79703964293864
1051,159.79095522932053
1052,183.43979023014296
1053,186.76990529892913
1054,143.8991123665628
1055,156.8553729499182
1056,179.5264381016367
1057,202.55027177780462
1058,189.89747718416237
1059,183.4164328449045
1060,183.80394491733907
1061,193.45041000692723
1062,179.5592239497023
1063,183.34372792033386
1064,185.17248967207595
1065,180.23069251955536
1066,216.5269890694136
1067,183.7448763853058
1068,180.04808637195575
1069,179.5800835798714
1070,206.9472657954484
1071,177.98154283812167
1072,189.26826792979762
1073,173.83497689399988
1074,187.03637751086683
1075,191.5722557112562
1076,156.4616502432585
1077,182.71922164623382
1078,171.79683126013666
1079,182.3072945805589
1080,170.30758417937193
1081,165.80419929717462
1082,190.9565253333446
1083,191.89307097266425
1084,179.2482421924842
1085,173.88947745955568
1086,159.88226955426896
1087,191.02833016599882
1088,184.8541946680348
1089,197.3162822868273
1090,156.85807322566816
1091,189.8160863725959
1092,167.96410486506844
1093,199.77607597906584
1094,155.63048286508652
1095,186.53698401318724
1096,180.98852490881504
1097,150.6246666749904
1098,187.5936919233855
1099,184.77631421494286
1100,181.17556400910428
1101,186.81965787962454
1102,183.326176127958
1103,185.3304333011577
1104,190.45895452179573
1105,166.60033059749054
1106,183.94777960562672
1107,197.25615614679285
1108,182.6145409563225
1109,172.64467284106644
1110,166.03788566104623
1111,196.86376107571056
1112,167.2177486477462
1113,171.84217339044056
1114,174.65397052899974
1115,183.78958845126758
1116,191.2313684001065
1117,201.4646709170805
1118,176.76065816231863
1119,176.73921347240307
1120,152.55192098471687
1121,178.79356076076655
1122,175.504962431637
1123,193.02142619943078
1124,173.2762223344144
1125,188.9852115242956
1126,171.27212267730064
1127,165.89056311658143
1128,180.53771387233974
1129,184.92111650204134
1130,202.07491073430117
1131,184.65624195325628
1132,187.32744473442798
1133,183.85464259454739
1134,200.57531259649332
1135,180.24021099157426
1136,170.96651896928495
1137,185.46155419112216
1138,183.12790838100847
1139,183.49593346344622
1140,173.86335229167392
1141,203.40988206054504
1142,199.30053491717894
1143,188.71867180546525
1144,194.05317906123835
1145,183.01634198793423
1146,168.22072107051758
1147,178.70575679429288
1148,178.47351057748816
1149,183.0090287411111
1150,173.88362686209726
1151,187.60424550110832
1152,193.49608967169905
1153,183.06863732829393
1154,203.7395632273323
1155,169.95567074224235
1156,173.8895224641516
1157,174.8302760331817
1158,200.7774507386853
1159,165.30282559727863
1160,168.35879517053883
1161,188.01630758057118
1162,166.4417118994708
1163,171.55166872432775
1164,186.48941415539002
1165,199.96581535510467
1166,195.34784877191248
1167,160.5904168697277
1168,210.5455407485164
1169,175.20707701180737
1170,175.12771140705308
1171,163.14382012130184
1172,168.20881735491957
1173,182.4784920631143
1174,190.22349047638872
1175,142.950978043816
1176,172.75198629983464
1177,193.9307890628666
1178,167.7314086023053
1179,181.8232926546548
1180,189.52537918580165
1181,191.9416759361654
1182,180.06791089642178
1183,204.42912364471022
1184,181.48215781822822
1185,179.61311695321407
1186,188.180371834686
1187,181.445749100198
1188,179.002067053269
1189,195.70482522607335
1190,195.17010312066364
1191,184.17338764454547
1192,187.28766067170943
1193,182.40151170193883
1194,171.3045484885994
1195,168.4572202216291
1196,196.60964262533008
1197,176.66151303769473
1198,172.00441495842463
1199,188.1781216048945
1200,191.96962379017845
1201,169.94234938187552
1202,184.43900476916238
1203,200.0598749603996
1204,211.81372525454174
1205,168.65359777555398
1206,197.32285295781983
1207,162.4414558964079
1208,176.11351457651367
1209,174.07635904375894
1210,205.72660614262466
1211,184.51965300489803
1212,170.25864168140146
1213,204.28895683098386
1214,167.9457204876699
1215,177.94742935447917
1216,174.2715439758941
1217,183.60097419012487
1218,197.93124758661034
1219,184.99888444364336
1220,170.55510945646256
1221,178.31806470347541
1222,189.21883038127356
1223,178.01052579783925
1224,208.54463641770664
1225,187.17598176714577
1226,193.3188390710037
1227,178.93395259747268
1228,190.5650978610721
1229,189.613228156871
1230,174.08074699185337
1231,204.49624799939824
1232,200.35431752864744
1233,186.26016074420838
1234,178.23053076457677
1235,186.77136794829406
1236,183.13434403821307
1237,187.64985765898732
1238,164.80777504309714
1239,169.01392707210402
1240,196.79296884646183
1241,204.5074316414634
1242,183.46384518661654
1243,176.76286338751407
1244,164.98585822881498
1245,172.49663022306837
1246,181.65045250435202
1247,198.72101073661594
1248,193.1446037782305
1249,180.50069759226508
1250,172.71260727847897
1251,152.82804668246084
1252,179.7170100626986
1253,171.33960706875476
1254,177.84018340260496
1255,193.15677752140346
1256,185.83614994455164
1257,186.69940559955464
1258,169.93514864654173
1259,171.07702775435712
1260,178.7815445336787
1261,175.06054204776993
1262,187.77688313073034
1263,175.94344220885438
1264,171.95788020633174
1265,173.81715507404988
1266,188.3093550063484
1267,163.77590966980011
1268,180.84541029406105
1269,191.7467160270095
1270,176.05154324804974
1271,175.14530820402487
1272,158.72979186413428
1273,192.6652148233991
1274,174.1956437250191
1275,178.94727395783966
1276,174.5715221094303
1277,159.7250459987201
1278,202.53508272670973
1279,165.6051889743941
1280,170.2743707876458
1281,174.0935507993681
1282,197.8451762970763
1283,167.89054485317655
1284,168.82751803615741
1285,167.03624511274467
1286,171.95202960887283
1287,152.81641299443694
1288,159.46840729097332
1289,205.01188815617397
1290,179.79061507918638
1291,170.8351730563416
1292,178.67162080835246
1293,177.9116957053861
1294,165.87919945613308
1295,182.18188927426579
1296,155.0947031516743
1297,172.71926795866202
1298,154.83819945771452
1299,162.722037049139
1300,174.17872199698516
1301,174.22140885613453
1302,191.09480195404677
1303,203.35513396971214
1304,200.88370658945038
1305,179.47223006595362
1306,200.22362418234337
1307,174.71121637490114
1308,188.47947237860353
1309,197.15575089348502
1310,175.07615864252452
1311,186.31009334328652
1312,167.52812284292
1313,162.97154252844692
1314,175.04755822187136
1315,202.02448308466828
1316,187.02791664684955
1317,165.06135343832784
1318,187.8114016557358
1319,201.3362953074624
1320,171.77707424256585
1321,202.1639973317559
1322,193.94854337592292
1323,173.98421213378734
1324,207.98403666969182
1325,187.39119374442734
1326,184.23954440042215
1327,185.60205853931734
1328,173.03646035010527
1329,176.758632955506
1330,175.20052884311357
1331,166.6414873003811
1332,173.25390005488072
1333,177.0367613577642
1334,171.93429779811365
1335,174.76922729893192
1336,163.72669714425444
1337,185.78765749254006
1338,205.2119560869567
1339,181.66620411289418
1340,180.3513723432861
1341,186.85975697451343
1342,192.46226659848307
1343,177.4366721963509
1344,188.31149272465018
1345,200.1340875389306
1346,191.4862519286164
1347,167.16113286618622
1348,168.72409747492858
1349,159.30702081031052
1350,191.35405092835168
1351,185.11558136064284
1352,194.10495684874627
1353,168.42033895534266
1354,181.28944813886454
1355,202.3268914663795
1356,181.45112714940015
1357,171.68269960510065
1358,191.4243481070459
1359,174.86315189043913
1360,161.26591335090848
1361,178.0869436015667
1362,169.6061650509905
1363,174.7451723424582
1364,193.27700729917555
1365,180.79844799830795
1366,204.93308510886743
1367,182.18112419613686
1368,183.46017731205637
1369,199.06131298802015
1370,200.79700523557506
1371,169.91710180361218
1372,191.2208823292769
1373,183.22410570460502
1374,179.315254035682
1375,165.12386482194225
1376,182.89300689304906
1377,186.80109348384343
1378,170.5373551434056
1379,197.90584249226242
1380,161.1647655217698
1381,169.8685643470045
1382,208.09153014684298
1383,188.3916234075342
1384,172.62750358775574
1385,188.56653376924564
1386,180.54169677907095
1387,196.3381749032555
1388,184.1208897835051
1389,174.31202560984727
1390,201.35096680570427
1391,164.11238653055767
1392,196.2149748221575
1393,167.48788873424402
1394,172.40068042474854
1395,168.33561780368382
1396,182.00929664923967
1397,170.7229765989256
1398,166.67834606436966
1399,211.61239719507563
1400,176.57211140806902
1401,171.29604261998645
1402,159.22016194034907
1403,170.4709958668472
1404,173.6012680278304
1405,190.00897607034312
1406,186.73225895451355
1407,186.87586861982234
1408,170.34725573059984
1409,176.98138320258974
1410,191.72574388535062
1411,182.04019230428048
1412,144.9978770715687
1413,179.1528099470169
1414,187.88136129996093
1415,208.97789566180717
1416,188.46851375951772
1417,216.47649391288735
1418,189.2124847332611
1419,200.09592364166258
1420,195.68954616578773
1421,200.11671576493848
1422,171.86865859508927
1423,195.7398613039307
1424,171.2018705032029
1425,170.8114106297408
1426,170.35794432211054
1427,203.69316348902655
1428,223.11734957195384
1429,150.9219445327768
1430,160.7008131433103
1431,171.98326279838224
1432,179.08982601514617
1433,168.9963077728349
1434,174.8572787906826
1435,180.39896470338087
1436,167.79146723544665
1437,183.36584767918617
1438,172.50682376402526
1439,188.66756908689499
1440,196.8126808594377
1441,187.89083476738378
1442,182.87901046374472
1443,194.6086482853283
1444,187.77157258842232
1445,176.00561605799982
1446,148.05917968943479
1447,181.57511481092467
1448,170.44313802202592
1449,191.76420031249148
1450,179.63053373180168
1451,186.06567338330842
1452,170.50297163218855
1453,199.98590990714513
1454,168.92018249898013
1455,180.6273180226463
1456,148.8963326788535
1457,185.05077474264087
1458,172.92122608247035
1459,214.4458640465285
1460,197.41038689671757
1461,196.6182385031343
1462,174.6978050053424
1463,209.10928657934602
1464,185.32001473722195
1465,167.44736209569461
1466,156.86189861631428
1467,207.81895981217036
1468,184.4361469773273
1469,221.9424145884978
1470,179.73564196537387
1471,180.40933826272132
1472,173.3981847891263
1473,213.087377818961
1474,193.76242686984847
1475,177.82283413091068
1476,179.3367437301932
1477,200.60114523450247
1478,187.43464568170577
1479,177.9328253631304
1480,180.01194768150066
1481,182.18353194201373
1482,173.37331974992762
1483,199.7183575849081
1484,172.36134640798892
1485,179.0223416236922
1486,157.00242546680792
1487,185.87692410837818
1488,176.25658418667206
1489,183.44822859186215
1490,172.1057428059463
1491,174.2294646787888
1492,174.6746726430833
1493,192.19010130517267
1494,171.05857587006497
1495,163.5175157828148
1496,189.65967289977203
1497,162.43704544601607
1498,161.82511795645237
1499,191.67209840711533
1500,156.24733835789402
1501,184.56837047988898
1502,177.3852769479081
1503,186.4051205473919
1504,180.79880803507467
1505,192.32376495480136
1506,168.9455425887334
1507,178.4719129143358
1508,190.4527213852725
1509,166.10640515820478
1510,172.2638214488156
1511,165.43734433422827
1512,194.35563244754604
1513,184.45522892596065
1514,179.73735214001562
1515,182.80765567704879
1516,179.46239656176382
1517,181.68996653949483
1518,186.2019698017941
1519,161.09705610733664
1520,205.10610527755387
1521,197.14778508002252
1522,181.3516219880098
1523,169.65157468818774
1524,147.0894881652828
1525,149.03915476373538
1526,213.12104125664555
1527,195.7420215245312
1528,201.62000427960442
1529,190.85990046608745
1530,179.63219890184754
1531,196.23410177538693
1532,187.49825967791804
1533,173.57680802999434
1534,177.71187529988046
1535,183.045459961439
1536,187.89864306476125
1537,186.8083167214747
1538,180.298964491436
1539,199.56066148110293
1540,184.1561508843409
1541,181.1567520880457
1542,194.4757947184243
1543,188.7175916951652
1544,158.46982281629568
1545,187.05404181473241
1546,207.24598380030147
1547,196.1755958008021
1548,177.0975400644388
1549,169.7826280712584
1550,186.8807741207688
1551,179.67529080235957
1552,193.0019392094343
1553,165.29616491709507
1554,177.19058706632708
1555,193.07540921213484
1556,178.21819950531773
1557,192.77216824540056
1558,179.20553283103737
1559,190.76073283916583
1560,165.14218169244674
1561,184.76652571534927
1562,207.94103477837186
1563,186.67220032137237
1564,183.85801793923443
1565,172.45743122009657
1566,168.44005096831853
1567,168.74617222918582
1568,175.73903133457355
1569,163.7435963699907
1570,208.42737694325953
1571,178.40863645259253
1572,189.85895325012842
1573,178.06138099113204
1574,176.6895283986019
1575,185.71434500592517
1576,170.32488844647014
1577,194.10252660057145
1578,176.13561183306882
1579,156.93217329271002
1580,173.22734734333793
1581,184.59305550070437
1582,194.1629002658836
1583,185.0120032833291
1584,143.4650205374398
1585,180.78163878176346
1586,203.60049902620267
1587,208.40543720279007
1588,207.35892283354823
1589,162.3542144873826
1590,170.39266536779735
1591,167.2117855387979
1592,173.5762229702484
1593,180.89707557007958
1594,157.52591892555682
1595,188.30678974438578
1596,156.31205496670395
1597,172.36296657343925
1598,198.9758717628271
1599,183.58749531367235
1600,171.79239830744754
1601,178.9157482384579
1602,173.33153298269508
1603,171.63985522986513
1604,159.36908214796628
1605,186.03590284316385
1606,197.76113021435575
1607,184.1908944323255
1608,162.49307616783005
1609,186.02676691020926
1610,185.6167300375597
1611,192.60538121323697
1612,188.2405204770194
1613,193.72568061734952
1614,174.83416893072123
1615,166.20930816658063
1616,161.15252427170262
1617,175.96718213315748
1618,190.50231644988273
1619,205.8932806632983
1620,173.96047220948483
1621,179.54930043632032
1622,186.24787448954544
1623,179.01691856989402
1624,174.47062180556892
1625,196.18639690380235
1626,178.0191666802393
1627,190.56836069426978
1628,169.31383769874606
1629,174.399739567129
1630,183.81602865132078
1631,194.55354015772863
1632,179.2711945363601
1633,187.53426335458545
1634,186.98826759791936
1635,167.46151604108496
1636,192.0226392040717
1637,169.47427908289686
1638,170.01892470168818
1639,192.08087515108178
1640,192.1865684443998
1641,180.89847071255
1642,179.8756737653136
1643,169.47808197124502
1644,178.62591864128268
1645,189.49959155238798
1646,154.07379639746247
1647,172.12570234419888
1648,170.01293909044196
1649,178.29218706087062
1650,168.86435429784743
1651,158.01541141215262
1652,207.99121490272745
1653,188.55017459865996
1654,196.03308874809167
1655,171.85556225770156
1656,189.00305584654433
1657,207.59557950074506
1658,192.28395838978605
1659,168.4572427239268
1660,200.73215361297724
1661,184.3778210211248
1662,165.57721861808253
1663,170.7026570239066
1664,175.9068984770369
1665,182.6932989990329
1666,161.18035961422675
1667,174.61515406509176
1668,193.73832690877913
1669,167.64243451634007
1670,168.5855508266517
1671,186.45059769148284
1672,170.3788714591736
1673,177.31756753347454
1674,173.03954316492056
1675,159.24205667622286
1676,182.58987843780494
1677,178.97915971398893
1678,163.8479845300289
1679,184.57786644961027
1680,213.2372206207926
1681,188.14693341998117
1682,170.1145594678368
1683,166.32830031796755
1684,197.0574833584806
1685,178.4188524958473
1686,186.85782177689273
1687,182.1487433894332
1688,176.71574357567525
1689,181.78746899637085
1690,187.28775068090195
1691,173.10389973696326
1692,178.0904089554458
1693,191.5285112441052
1694,178.24961271321024
1695,193.36442872658503
1696,179.68453924680378
1697,175.50644758329983
1698,196.6678110654456
1699,182.36136760245415
1700,186.9637175908919
1701,177.39137507064362
1702,170.8601506070299
1703,187.47112190663006
1704,146.7245008930638
1705,180.7892895630555
1706,202.33141442826096
1707,191.5937229034695
1708,175.4479191064169
1709,185.0532499954119
1710,178.14913995301018
1711,157.1499055273584
1712,191.8591825120003
1713,173.89346036628712
1714,189.18676460674098
1715,179.66322957067587
1716,188.95460839912818
1717,174.54616201967713
1718,177.99351406061368
1719,171.20013782626313
1720,183.20041078489766
1721,208.1796941500832
1722,189.32346606658913
1723,180.0036668358676
1724,189.14038737073378
1725,184.63770005977256
1726,178.53021636824008
1727,176.12917617586479
1728,182.27273105095776
1729,186.92863650843879
1730,194.02930412314825
1731,187.83824689715107
1732,173.81186703403878
1733,188.5845356075796
1734,174.96792258954187
1735,192.77297832812553
1736,184.18666400031674
1737,189.0127768392445
1738,164.374628310486
1739,179.03059996702817
1740,168.8837287763541
1741,179.18894863747187
1742,193.271336720101
1743,165.06416622556725
1744,175.69535437431617
1745,188.0450430150113
1746,195.9159867897295
1747,204.45617140680724
1748,201.79106674837203
1749,192.59055219890953
1750,180.00146161067136
1751,185.04346149581752
1752,177.14411982112824
1753,166.61047913385116
1754,177.95087220606013
1755,200.38033018503995
1756,184.2787434033949
1757,188.84621483006052
1758,170.50963231237165
1759,187.2996994010957
1760,167.5563182222105
1761,170.85641522557523
1762,184.3913674044712
1763,207.8412145848108
1764,200.95796417257802
1765,172.89510091458848
1766,178.536179477188
1767,195.86598668375765
1768,173.3690218110254
1769,191.08800626007496
1770,182.940239216378
1771,191.8448035436309
1772,184.12190238691102
1773,206.6199248676446
1774,226.47298224657942
1775,165.10545794224575
1776,184.0019426367141
1777,185.23635119356527
1778,198.5454478082643
1779,178.15391044016857
1780,179.9457909256244
1781,193.61478929321322
1782,147.45209019392306
1783,191.2100587239787
1784,170.21978021289794
1785,183.46152744993103
1786,185.6008659175276
1787,215.75480021408208
1788,189.10395615040522
1789,165.96673339503215
1790,166.14231882568123
1791,171.22435029882186
1792,190.73760047690618
1793,193.52529765439624
1794,202.63413784214296
1795,188.04673068735505
1796,182.53177750458292
1797,187.30170210561025
1798,193.37964027997697
1799,179.36529914625058
1800,177.34812565404644
1801,183.32313831773908
1802,191.43069375505837
1803,183.67100134124348
1804,187.6210997222492
1805,174.7973551713288
1806,193.0008365968367
1807,167.16630839470739
1808,197.32170534062624
1809,182.00137584037242
1810,171.92876223282653
1811,167.27508450283952
1812,195.16375747265118
1813,182.40792485684563
1814,194.44838691956127
1815,177.95458508521645
1816,149.75889076262092
1817,178.07308218604894
1818,201.41584093060015
1819,197.28066114922478
1820,174.68929913672966
1821,185.1589207864319
1822,185.12291710976396
1823,186.10057444737856
1824,186.48966168066684
1825,173.78063384452997
1826,189.53201736368726
1827,192.0681388504608
1828,178.0180415653433
1829,202.56467324847148
1830,187.722202546791
1831,202.8103308348357
1832,183.86053819660188
1833,191.35807883967863
1834,172.86742308814996
1835,193.71917745325135
1836,207.0093271331045
1837,191.39858297593037
1838,168.3166258642414
1839,165.55269111335295
1840,184.80426206895615
1841,175.89443220399022
1842,160.74214986458423
1843,168.66696414051668
1844,182.42444154351654
1845,176.57049124261943
1846,188.53278032237
1847,183.70324713415891
1848,174.64460957306585
1849,178.5841318740502
1850,159.63796210578025
1851,176.12440568870633
1852,205.740670078823
1853,164.8333601558295
1854,180.47637260821708
1855,170.38573466003874
1856,178.72065331551423
1857,171.0172166464928
1858,166.72677100948792
1859,188.62629987251455
1860,162.6651737423025
1861,171.2628292282606
1862,200.51817926208108
1863,182.56935634210456
1864,171.14016920231336
1865,162.08159914811372
1866,161.77473531141518
1867,175.01045193260603
1868,195.24310057510775
1869,180.86035181987788
1870,199.23165538325412
1871,198.4050334692598
1872,180.65256560090964
1873,182.13242922344364
1874,200.40474517828054
1875,179.52029497430564
1876,170.98938130396905
1877,166.52418282133792
1878,179.27902533603492
1879,199.7645548025319
1880,184.0389364144899
1881,188.7767502363897
1882,190.8846304914984
1883,169.44552114615857
1884,169.57871224753097
1885,195.01656994197387
1886,177.76849108143998
1887,168.0093344838821
1888,174.9964104987057
1889,169.9682045221828
1890,190.2346516161562
1891,164.69089810771436
1892,176.09992318857164
1893,184.88034233821517
1894,172.1527051016992
1895,175.48302269116755
1896,152.38673161570566
1897,159.4446223620749
1898,176.73075260838607
1899,194.3899034472736
1900,201.58467567187407
1901,174.31065296967458
1902,177.52416113065365
1903,181.59736958356464
1904,195.04690303956588
1905,179.1264822584539
1906,176.87285461973437
1907,191.71874567069827
1908,185.6712081008181
1909,208.7222695574658
1910,186.53176348007088
1911,182.68096773977413
1912,191.75677455417807
1913,176.19400529616388
1914,179.10368743066317
1915,183.94147896220974
1916,192.2437467834075
1917,175.14620829594102
1918,187.4244296384515
1919,199.4453597065748
1920,185.0846632033047
1921,176.43786269869398
1922,159.2407740452414
1923,173.77957623652736
1924,207.79850522336335
1925,161.62054956608523
1926,171.93276764185532
1927,210.45735424297797
1928,183.09507752834764
1929,198.11601395480972
1930,198.83473735028983
1931,170.68566778897883
1932,171.97511696653615
1933,183.28771970081738
1934,187.5610185868097
1935,168.11066233140417
1936,176.12031027048457
1937,188.63307306418744
1938,181.21285031675322
1939,193.22266424970599
1940,166.41272893975338
1941,184.48124158235282
1942,179.22000180859803
1943,231.1952469806179
1944,166.70150092892658
1945,209.39580833872847
1946,183.64370605386978
1947,182.51798359595924
1948,200.64981770489769
1949,174.8773733427222
1950,198.19432195156202
1951,190.4566592874086
1952,187.075936550605
1953,194.96148431667223
1954,184.21042642691842
1955,172.30099524497473
1956,166.68352159289066
1957,193.11431568523344
1958,184.53623719846297
1959,171.29151965810516
1960,193.5647891872409
1961,189.6240292598707
1962,188.80967109824292
1963,164.41366979737265
1964,186.86558506967364
1965,215.8188642562527
1966,203.20029565774297
1967,173.88587709188928
1968,195.3093473401761
1969,186.99058533460484
1970,202.5849028142994
1971,182.02914367600283
1972,188.8961924337349
1973,187.60753083660515
1974,181.7369963421417
1975,176.8273549733454
1976,178.85341687322668
1977,187.6326884056763
1978,192.90862217997096
1979,201.92117503492906
1980,190.60875231903194
1981,195.88947908278357
1982,179.2058253609102
1983,189.87042942206537
1984,197.22755572613985
1985,154.74479241905908
1986,184.13331105195516
1987,180.1785771975784
1988,183.32032553049956
1989,192.13971866013605
1990,184.7447434909649
1991,170.9857134294087
1992,168.64158154846598
1993,182.21881554514746
1994,173.945845715839
1995,190.73717293324577
1996,176.44825876033232
1997,200.03867779576092
1998,204.31328181503235
1999,183.8313302139046
2000,160.5507228162013
2001,175.59960709667791
2002,207.9359267567445
2003,192.83787495531908
2004,188.9770431901519
2005,171.36165932071344
2006,184.857029957573
2007,173.13745066315775
2008,200.43710348268533
2009,209.96383384505543
2010,172.89649605705915
2011,170.85742782898228
2012,192.74014747546414
2013,169.67205177929276
2014,173.6949450940605
2015,173.72683085020904
2016,191.87479910675492
2017,197.43034643497032
2018,201.21782070892786
2019,182.28713252162513
2020,160.08067231500638
2021,173.6971503192565
2022,167.66837966583887
2023,187.88453412396723
2024,167.4528526563862
2025,186.76882518862936
2026,178.25107536257525
2027,183.16458712661392
2028,160.8752734590626
2029,167.72938339549265
2030,182.10814924399054
2031,198.8714611004909
2032,180.78085120133608
2033,161.74253452309503
2034,166.57420542960799
2035,189.31349754861168
2036,160.31827407871546
2037,185.40808873127014
2038,201.16644796278254
2039,182.66942406094284
2040,184.28128616305952
2041,183.96220357859167
2042,165.41751980976326
2043,164.59528584386393
2044,196.3593270632968
2045,165.88691774431933
2046,182.0033560425895
